"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2017","Austria","Indigenous production","Biogases","Terajoule","13,021.335",""
"2017","Austria","Indigenous production","Renewable municipal waste","Terajoule","7,313.904",""
"2017","Poland","Indigenous production","Geothermal","Terajoule","945.538",""
"2017","Poland","Indigenous production","Solar thermal","Terajoule","2,280.471",""
"2017","Poland","Indigenous production","Primary solid biofuels","Terajoule","257,952.000",""
"2017","Poland","Indigenous production","Biogases","Terajoule","11,747.151",""
"2017","Poland","Indigenous production","Renewable municipal waste","Terajoule","3,870.761",""
"2017","Portugal","Indigenous production","Geothermal","Terajoule","8,329.235",""
"2017","Portugal","Indigenous production","Solar thermal","Terajoule","3,683.031",""
"2017","Portugal","Indigenous production","Primary solid biofuels","Terajoule","109,669.663",""
"2017","Portugal","Indigenous production","Biogases","Terajoule","3,561.284",""
"2017","Portugal","Indigenous production","Renewable municipal waste","Terajoule","4,980.892",""
"2017","Romania","Indigenous production","Geothermal","Terajoule","1,752.052",""
"2017","Romania","Indigenous production","Solar thermal","Terajoule","30.853",""
"2017","Romania","Indigenous production","Primary solid biofuels","Terajoule","149,227.273",""
"2017","Romania","Indigenous production","Biogases","Terajoule","755.471",""
"2017","Romania","Indigenous production","Renewable municipal waste","Terajoule","84.677",""
"2017","Slovenia","Indigenous production","Geothermal","Terajoule","622.124",""
"2017","Slovenia","Indigenous production","Solar thermal","Terajoule","441.451",""
"2017","Slovenia","Indigenous production","Primary solid biofuels","Terajoule","26,319.903",""
"2017","Slovenia","Indigenous production","Biogases","Terajoule","1,076.471",""
"2017","Slovenia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Slovakia","Indigenous production","Geothermal","Terajoule","359.000",""
"2017","Slovakia","Indigenous production","Solar thermal","Terajoule","273.000",""
"2017","Slovakia","Indigenous production","Primary solid biofuels","Terajoule","35,219.000",""
"2017","Slovakia","Indigenous production","Biogases","Terajoule","6,384.000",""
"2017","Slovakia","Indigenous production","Renewable municipal waste","Terajoule","1,194.000",""
"2017","Finland","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Finland","Indigenous production","Solar thermal","Terajoule","75.000",""
"2017","Finland","Indigenous production","Primary solid biofuels","Terajoule","359,108.000",""
"2017","Finland","Indigenous production","Biogases","Terajoule","7,147.000",""
"2017","Finland","Indigenous production","Renewable municipal waste","Terajoule","13,685.000",""
"2017","Sweden","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Sweden","Indigenous production","Solar thermal","Terajoule","464.000",""
"2017","Sweden","Indigenous production","Primary solid biofuels","Terajoule","396,640.000",""
"2017","Sweden","Indigenous production","Biogases","Terajoule","7,445.000",""
"2017","Sweden","Indigenous production","Renewable municipal waste","Terajoule","32,620.000",""
"2017","Iceland","Indigenous production","Geothermal","Terajoule","154,603.000",""
"2017","Iceland","Indigenous production","Solar thermal","Terajoule","0.000",""
"2017","Iceland","Indigenous production","Primary solid biofuels","Terajoule","680.200",""
"2017","Iceland","Indigenous production","Biogases","Terajoule","75.500",""
"2017","Iceland","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Norway","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Norway","Indigenous production","Solar thermal","Terajoule","0.000",""
"2017","Norway","Indigenous production","Primary solid biofuels","Terajoule","37,081.500",""
"2017","Norway","Indigenous production","Biogases","Terajoule","1,535.000",""
"2017","Norway","Indigenous production","Renewable municipal waste","Terajoule","8,180.000",""
"2017","United Kingdom","Indigenous production","Geothermal","Terajoule","34.000",""
"2017","United Kingdom","Indigenous production","Solar thermal","Terajoule","2,179.000",""
"2017","United Kingdom","Indigenous production","Primary solid biofuels","Terajoule","175,401.000",""
"2017","United Kingdom","Indigenous production","Biogases","Terajoule","113,933.000",""
"2017","United Kingdom","Indigenous production","Renewable municipal waste","Terajoule","38,359.000",""
"2017","Montenegro","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Montenegro","Indigenous production","Solar thermal","Terajoule","8.000",""
"2017","Montenegro","Indigenous production","Primary solid biofuels","Terajoule","8,058.000",""
"2017","Montenegro","Indigenous production","Biogases","Terajoule","0.000",""
"2017","Montenegro","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","North Macedonia","Indigenous production","Geothermal","Terajoule","233.545",""
"2017","North Macedonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2017","North Macedonia","Indigenous production","Primary solid biofuels","Terajoule","7,827.957",""
"2017","North Macedonia","Indigenous production","Biogases","Terajoule","742.340",""
"2017","North Macedonia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Albania","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Albania","Indigenous production","Solar thermal","Terajoule","552.658",""
"2017","Albania","Indigenous production","Primary solid biofuels","Terajoule","7,033.824",""
"2017","Albania","Indigenous production","Biogases","Terajoule","0.000",""
"2017","Albania","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Serbia","Indigenous production","Geothermal","Terajoule","221.495",""
"2017","Serbia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2017","Serbia","Indigenous production","Primary solid biofuels","Terajoule","45,476.661",""
"2017","Serbia","Indigenous production","Biogases","Terajoule","723.249",""
"2017","Serbia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Turkey","Indigenous production","Geothermal","Terajoule","298,435.624",""
"2017","Turkey","Indigenous production","Solar thermal","Terajoule","35,294.664",""
"2017","Turkey","Indigenous production","Primary solid biofuels","Terajoule","102,179.781",""
"2017","Turkey","Indigenous production","Biogases","Terajoule","17,568.759",""
"2017","Turkey","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Bosnia and Herzegovina","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Bosnia and Herzegovina","Indigenous production","Solar thermal","Terajoule","0.000",""
"2017","Bosnia and Herzegovina","Indigenous production","Primary solid biofuels","Terajoule","28,596.000",""
"2017","Bosnia and Herzegovina","Indigenous production","Biogases","Terajoule","63.000",""
"2017","Bosnia and Herzegovina","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Solar thermal","Terajoule","14.000",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Primary solid biofuels","Terajoule","15,305.035",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Biogases","Terajoule","0.000",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Moldova","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Moldova","Indigenous production","Solar thermal","Terajoule","0.000",""
"2017","Moldova","Indigenous production","Primary solid biofuels","Terajoule","31,510.000",""
"2017","Moldova","Indigenous production","Biogases","Terajoule","282.000",""
"2017","Moldova","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Ukraine","Indigenous production","Geothermal","Terajoule","0.000",""
"2017","Ukraine","Indigenous production","Solar thermal","Terajoule","20.000",""
"2017","Ukraine","Indigenous production","Primary solid biofuels","Terajoule","147,399.520",""
"2017","Ukraine","Indigenous production","Biogases","Terajoule","1,601.000",""
"2017","Ukraine","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2017","Georgia","Indigenous production","Geothermal","Terajoule","740.300",""
"2017","Georgia","Indigenous production","Solar thermal","Terajoule","128.200",""
"2017","Georgia","Indigenous production","Primary solid biofuels","Terajoule","15,277.200",""
"2017","Georgia","Indigenous production","Biogases","Terajoule","0.000",""
"2017","Georgia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","European Union - 27 countries (from 2020)","Indigenous production","Geothermal","Terajoule","284,889.339",""
"2018","European Union - 27 countries (from 2020)","Indigenous production","Solar thermal","Terajoule","181,008.640",""
"2018","European Union - 27 countries (from 2020)","Indigenous production","Primary solid biofuels","Terajoule","3,788,237.485",""
"2018","European Union - 27 countries (from 2020)","Indigenous production","Biogases","Terajoule","577,144.209",""
"2018","European Union - 27 countries (from 2020)","Indigenous production","Renewable municipal waste","Terajoule","372,125.747",""
"2018","European Union - 28 countries (2013-2020)","Indigenous production","Geothermal","Terajoule","284,923.339",""
"2018","European Union - 28 countries (2013-2020)","Indigenous production","Solar thermal","Terajoule","183,216.640",""
"2018","European Union - 28 countries (2013-2020)","Indigenous production","Primary solid biofuels","Terajoule","3,986,886.485",""
"2018","European Union - 28 countries (2013-2020)","Indigenous production","Biogases","Terajoule","691,321.209",""
"2018","European Union - 28 countries (2013-2020)","Indigenous production","Renewable municipal waste","Terajoule","416,139.747",""
"2018","Euro area - 19 countries  (from 2015)","Indigenous production","Geothermal","Terajoule","274,310.816",""
"2018","Euro area - 19 countries  (from 2015)","Indigenous production","Solar thermal","Terajoule","172,469.442",""
"2018","Euro area - 19 countries  (from 2015)","Indigenous production","Primary solid biofuels","Terajoule","2,590,030.416",""
"2018","Euro area - 19 countries  (from 2015)","Indigenous production","Biogases","Terajoule","508,972.775",""
"2018","Euro area - 19 countries  (from 2015)","Indigenous production","Renewable municipal waste","Terajoule","311,421.205",""
"2018","Belgium","Indigenous production","Geothermal","Terajoule","118.200",""
"2018","Belgium","Indigenous production","Solar thermal","Terajoule","1,154.300",""
"2018","Belgium","Indigenous production","Primary solid biofuels","Terajoule","51,415.300",""
"2018","Belgium","Indigenous production","Biogases","Terajoule","9,555.200",""
"2018","Belgium","Indigenous production","Renewable municipal waste","Terajoule","15,592.500",""
"2018","Bulgaria","Indigenous production","Geothermal","Terajoule","1,450.000",""
"2018","Bulgaria","Indigenous production","Solar thermal","Terajoule","1,043.900",""
"2018","Bulgaria","Indigenous production","Primary solid biofuels","Terajoule","63,822.450",""
"2018","Bulgaria","Indigenous production","Biogases","Terajoule","2,244.673",""
"2018","Bulgaria","Indigenous production","Renewable municipal waste","Terajoule","2,415.018",""
"2018","Czechia","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Czechia","Indigenous production","Solar thermal","Terajoule","752.556",""
"2018","Czechia","Indigenous production","Primary solid biofuels","Terajoule","128,549.475",""
"2018","Czechia","Indigenous production","Biogases","Terajoule","25,279.127",""
"2018","Czechia","Indigenous production","Renewable municipal waste","Terajoule","3,668.798",""
"2018","Denmark","Indigenous production","Geothermal","Terajoule","110.108",""
"2018","Denmark","Indigenous production","Solar thermal","Terajoule","2,761.297",""
"2018","Denmark","Indigenous production","Primary solid biofuels","Terajoule","68,293.514",""
"2018","Denmark","Indigenous production","Biogases","Terajoule","13,354.397",""
"2018","Denmark","Indigenous production","Renewable municipal waste","Terajoule","18,478.885",""
"2018","Germany (until 1990 former territory of the FRG)","Indigenous production","Geothermal","Terajoule","12,635.000",""
"2018","Germany (until 1990 former territory of the FRG)","Indigenous production","Solar thermal","Terajoule","31,950.000",""
"2018","Germany (until 1990 former territory of the FRG)","Indigenous production","Primary solid biofuels","Terajoule","520,255.000",""
"2018","Germany (until 1990 former territory of the FRG)","Indigenous production","Biogases","Terajoule","316,484.000",""
"2018","Germany (until 1990 former territory of the FRG)","Indigenous production","Renewable municipal waste","Terajoule","129,889.000",""
"2018","Estonia","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Estonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Estonia","Indigenous production","Primary solid biofuels","Terajoule","68,999.000",""
"2018","Estonia","Indigenous production","Biogases","Terajoule","571.000",""
"2018","Estonia","Indigenous production","Renewable municipal waste","Terajoule","967.000",""
"2018","Ireland","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Ireland","Indigenous production","Solar thermal","Terajoule","567.257",""
"2018","Ireland","Indigenous production","Primary solid biofuels","Terajoule","10,455.686",""
"2018","Ireland","Indigenous production","Biogases","Terajoule","2,108.248",""
"2018","Ireland","Indigenous production","Renewable municipal waste","Terajoule","5,862.644",""
"2018","Greece","Indigenous production","Geothermal","Terajoule","371.000",""
"2018","Greece","Indigenous production","Solar thermal","Terajoule","11,607.000",""
"2018","Greece","Indigenous production","Primary solid biofuels","Terajoule","32,746.400",""
"2018","Greece","Indigenous production","Biogases","Terajoule","4,723.900",""
"2018","Greece","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Spain","Indigenous production","Geothermal","Terajoule","789.000",""
"2018","Spain","Indigenous production","Solar thermal","Terajoule","93,622.078",""
"2018","Spain","Indigenous production","Primary solid biofuels","Terajoule","227,791.000",""
"2018","Spain","Indigenous production","Biogases","Terajoule","11,089.000",""
"2018","Spain","Indigenous production","Renewable municipal waste","Terajoule","10,640.000",""
"2018","France","Indigenous production","Geothermal","Terajoule","18,223.455",""
"2018","France","Indigenous production","Solar thermal","Terajoule","7,582.970",""
"2018","France","Indigenous production","Primary solid biofuels","Terajoule","428,988.649",""
"2018","France","Indigenous production","Biogases","Terajoule","36,822.265",""
"2018","France","Indigenous production","Renewable municipal waste","Terajoule","52,664.787",""
"2018","Croatia","Indigenous production","Geothermal","Terajoule","392.200",""
"2018","Croatia","Indigenous production","Solar thermal","Terajoule","583.500",""
"2018","Croatia","Indigenous production","Primary solid biofuels","Terajoule","62,653.648",""
"2018","Croatia","Indigenous production","Biogases","Terajoule","3,081.200",""
"2018","Croatia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Italy","Indigenous production","Geothermal","Terajoule","226,913.897",""
"2018","Italy","Indigenous production","Solar thermal","Terajoule","9,150.878",""
"2018","Italy","Indigenous production","Primary solid biofuels","Terajoule","295,831.618",""
"2018","Italy","Indigenous production","Biogases","Terajoule","79,220.551",""
"2018","Italy","Indigenous production","Renewable municipal waste","Terajoule","35,446.681",""
"2018","Cyprus","Indigenous production","Geothermal","Terajoule","64.916",""
"2018","Cyprus","Indigenous production","Solar thermal","Terajoule","3,015.390",""
"2018","Cyprus","Indigenous production","Primary solid biofuels","Terajoule","948.791",""
"2018","Cyprus","Indigenous production","Biogases","Terajoule","553.550",""
"2018","Cyprus","Indigenous production","Renewable municipal waste","Terajoule","31.300",""
"2018","Latvia","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Latvia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Latvia","Indigenous production","Primary solid biofuels","Terajoule","102,449.539",""
"2018","Latvia","Indigenous production","Biogases","Terajoule","3,643.253",""
"2018","Latvia","Indigenous production","Renewable municipal waste","Terajoule","161.560",""
"2018","Lithuania","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Lithuania","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Lithuania","Indigenous production","Primary solid biofuels","Terajoule","53,832.000",""
"2018","Lithuania","Indigenous production","Biogases","Terajoule","1,554.000",""
"2018","Lithuania","Indigenous production","Renewable municipal waste","Terajoule","827.000",""
"2018","Luxembourg","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Luxembourg","Indigenous production","Solar thermal","Terajoule","99.516",""
"2018","Luxembourg","Indigenous production","Primary solid biofuels","Terajoule","3,862.408",""
"2018","Luxembourg","Indigenous production","Biogases","Terajoule","915.433",""
"2018","Luxembourg","Indigenous production","Renewable municipal waste","Terajoule","586.524",""
"2018","Hungary","Indigenous production","Geothermal","Terajoule","5,970.000",""
"2018","Hungary","Indigenous production","Solar thermal","Terajoule","527.000",""
"2018","Hungary","Indigenous production","Primary solid biofuels","Terajoule","89,320.000",""
"2018","Hungary","Indigenous production","Biogases","Terajoule","3,916.000",""
"2018","Hungary","Indigenous production","Renewable municipal waste","Terajoule","1,626.000",""
"2018","Malta","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Malta","Indigenous production","Solar thermal","Terajoule","210.620",""
"2018","Malta","Indigenous production","Primary solid biofuels","Terajoule","0.000",""
"2018","Malta","Indigenous production","Biogases","Terajoule","69.000",""
"2018","Malta","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Netherlands","Indigenous production","Geothermal","Terajoule","3,730.558",""
"2018","Netherlands","Indigenous production","Solar thermal","Terajoule","1,156.000",""
"2018","Netherlands","Indigenous production","Primary solid biofuels","Terajoule","56,180.903",""
"2018","Netherlands","Indigenous production","Biogases","Terajoule","13,655.284",""
"2018","Netherlands","Indigenous production","Renewable municipal waste","Terajoule","31,257.206",""
"2018","Austria","Indigenous production","Geothermal","Terajoule","1,628.295",""
"2018","Austria","Indigenous production","Solar thermal","Terajoule","7,575.971",""
"2018","Austria","Indigenous production","Primary solid biofuels","Terajoule","193,285.225",""
"2018","Austria","Indigenous production","Biogases","Terajoule","9,504.878",""
"2018","Austria","Indigenous production","Renewable municipal waste","Terajoule","7,631.369",""
"2018","Poland","Indigenous production","Geothermal","Terajoule","991.067",""
"2018","Poland","Indigenous production","Solar thermal","Terajoule","2,383.356",""
"2018","Poland","Indigenous production","Primary solid biofuels","Terajoule","255,258.042",""
"2018","Poland","Indigenous production","Biogases","Terajoule","12,072.101",""
"2018","Poland","Indigenous production","Renewable municipal waste","Terajoule","4,116.754",""
"2018","Portugal","Indigenous production","Geothermal","Terajoule","8,860.932",""
"2018","Portugal","Indigenous production","Solar thermal","Terajoule","3,952.566",""
"2018","Portugal","Indigenous production","Primary solid biofuels","Terajoule","110,846.620",""
"2018","Portugal","Indigenous production","Biogases","Terajoule","3,453.040",""
"2018","Portugal","Indigenous production","Renewable municipal waste","Terajoule","4,628.634",""
"2018","Romania","Indigenous production","Geothermal","Terajoule","1,665.148",""
"2018","Romania","Indigenous production","Solar thermal","Terajoule","30.589",""
"2018","Romania","Indigenous production","Primary solid biofuels","Terajoule","144,163.940",""
"2018","Romania","Indigenous production","Biogases","Terajoule","864.936",""
"2018","Romania","Indigenous production","Renewable municipal waste","Terajoule","85.087",""
"2018","Slovenia","Indigenous production","Geothermal","Terajoule","599.563",""
"2018","Slovenia","Indigenous production","Solar thermal","Terajoule","442.896",""
"2018","Slovenia","Indigenous production","Primary solid biofuels","Terajoule","23,532.277",""
"2018","Slovenia","Indigenous production","Biogases","Terajoule","1,018.173",""
"2018","Slovenia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Slovakia","Indigenous production","Geothermal","Terajoule","376.000",""
"2018","Slovakia","Indigenous production","Solar thermal","Terajoule","299.000",""
"2018","Slovakia","Indigenous production","Primary solid biofuels","Terajoule","37,999.000",""
"2018","Slovakia","Indigenous production","Biogases","Terajoule","6,228.000",""
"2018","Slovakia","Indigenous production","Renewable municipal waste","Terajoule","629.000",""
"2018","Finland","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Finland","Indigenous production","Solar thermal","Terajoule","83.000",""
"2018","Finland","Indigenous production","Primary solid biofuels","Terajoule","370,611.000",""
"2018","Finland","Indigenous production","Biogases","Terajoule","7,804.000",""
"2018","Finland","Indigenous production","Renewable municipal waste","Terajoule","14,606.000",""
"2018","Sweden","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Sweden","Indigenous production","Solar thermal","Terajoule","457.000",""
"2018","Sweden","Indigenous production","Primary solid biofuels","Terajoule","386,146.000",""
"2018","Sweden","Indigenous production","Biogases","Terajoule","7,359.000",""
"2018","Sweden","Indigenous production","Renewable municipal waste","Terajoule","30,314.000",""
"2018","Iceland","Indigenous production","Geothermal","Terajoule","176,630.000",""
"2018","Iceland","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Iceland","Indigenous production","Primary solid biofuels","Terajoule","901.867",""
"2018","Iceland","Indigenous production","Biogases","Terajoule","77.969",""
"2018","Iceland","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Norway","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Norway","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Norway","Indigenous production","Primary solid biofuels","Terajoule","36,747.012",""
"2018","Norway","Indigenous production","Biogases","Terajoule","2,226.200",""
"2018","Norway","Indigenous production","Renewable municipal waste","Terajoule","8,727.995",""
"2018","United Kingdom","Indigenous production","Geothermal","Terajoule","34.000",""
"2018","United Kingdom","Indigenous production","Solar thermal","Terajoule","2,208.000",""
"2018","United Kingdom","Indigenous production","Primary solid biofuels","Terajoule","198,649.000",""
"2018","United Kingdom","Indigenous production","Biogases","Terajoule","114,177.000",""
"2018","United Kingdom","Indigenous production","Renewable municipal waste","Terajoule","44,014.000",""
"2018","Montenegro","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Montenegro","Indigenous production","Solar thermal","Terajoule","8.000",""
"2018","Montenegro","Indigenous production","Primary solid biofuels","Terajoule","7,225.000",""
"2018","Montenegro","Indigenous production","Biogases","Terajoule","0.000",""
"2018","Montenegro","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","North Macedonia","Indigenous production","Geothermal","Terajoule","226.182",""
"2018","North Macedonia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","North Macedonia","Indigenous production","Primary solid biofuels","Terajoule","6,690.556",""
"2018","North Macedonia","Indigenous production","Biogases","Terajoule","778.320",""
"2018","North Macedonia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Albania","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Albania","Indigenous production","Solar thermal","Terajoule","563.543",""
"2018","Albania","Indigenous production","Primary solid biofuels","Terajoule","6,782.616",""
"2018","Albania","Indigenous production","Biogases","Terajoule","0.000",""
"2018","Albania","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Serbia","Indigenous production","Geothermal","Terajoule","214.992",""
"2018","Serbia","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Serbia","Indigenous production","Primary solid biofuels","Terajoule","47,041.352",""
"2018","Serbia","Indigenous production","Biogases","Terajoule","958.441",""
"2018","Serbia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Turkey","Indigenous production","Geothermal","Terajoule","349,304.724",""
"2018","Turkey","Indigenous production","Solar thermal","Terajoule","36,718.236",""
"2018","Turkey","Indigenous production","Primary solid biofuels","Terajoule","72,879.415",""
"2018","Turkey","Indigenous production","Biogases","Terajoule","20,495.915",""
"2018","Turkey","Indigenous production","Renewable municipal waste","Terajoule","171.306",""
"2018","Bosnia and Herzegovina","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Bosnia and Herzegovina","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Bosnia and Herzegovina","Indigenous production","Primary solid biofuels","Terajoule","60,650.000",""
"2018","Bosnia and Herzegovina","Indigenous production","Biogases","Terajoule","97.000",""
"2018","Bosnia and Herzegovina","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Solar thermal","Terajoule","15.112",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Primary solid biofuels","Terajoule","15,414.601",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Biogases","Terajoule","0.000",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Moldova","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Moldova","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Moldova","Indigenous production","Primary solid biofuels","Terajoule","32,621.000",""
"2018","Moldova","Indigenous production","Biogases","Terajoule","313.000",""
"2018","Moldova","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Ukraine","Indigenous production","Geothermal","Terajoule","0.000",""
"2018","Ukraine","Indigenous production","Solar thermal","Terajoule","0.000",""
"2018","Ukraine","Indigenous production","Primary solid biofuels","Terajoule","153,886.000",""
"2018","Ukraine","Indigenous production","Biogases","Terajoule","1,995.000",""
"2018","Ukraine","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2018","Georgia","Indigenous production","Geothermal","Terajoule","751.600",""
"2018","Georgia","Indigenous production","Solar thermal","Terajoule","128.600",""
"2018","Georgia","Indigenous production","Primary solid biofuels","Terajoule","11,399.340",""
"2018","Georgia","Indigenous production","Biogases","Terajoule","0.000",""
"2018","Georgia","Indigenous production","Renewable municipal waste","Terajoule","0.000",""
"2019","European Union - 27 countries (from 2020)","Indigenous production","Geothermal","Terajoule","289,655.123",""
"2019","European Union - 27 countries (from 2020)","Indigenous production","Solar thermal","Terajoule","195,731.047",""
"2019","European Union - 27 countries (from 2020)","Indigenous production","Primary solid biofuels","Terajoule","3,875,734.897",""
"2019","European Union - 27 countries (from 2020)","Indigenous production","Biogases","Terajoule","589,440.712",""
"2019","European Union - 27 countries (from 2020)","Indigenous production","Renewable municipal waste","Terajoule","377,823.648",""
"2019","European Union - 28 countries (2013-2020)","Indigenous production","Geothermal","Terajoule","289,689.123",""
"2019","European Union - 28 countries (2013-2020)","Indigenous production","Solar thermal","Terajoule","197,963.047",""
"2019","European Union - 28 countries (2013-2020)","Indigenous production","Primary solid biofuels","Terajoule","4,072,931.897",""
"2019","European Union - 28 countries (2013-2020)","Indigenous production","Biogases","Terajoule","704,371.712",""
"2019","European Union - 28 countries (2013-2020)","Indigenous production","Renewable municipal waste","Terajoule","426,606.648",""
"2019","Euro area - 19 countries  (from 2015)","Indigenous production","Geothermal","Terajoule","276,849.884",""
"2019","Euro area - 19 countries  (from 2015)","Indigenous production","Solar thermal","Terajoule","186,298.809",""
"2019","Euro area - 19 countries  (from 2015)","Indigenous production","Primary solid biofuels","Terajoule","2,652,945.483",""
"2019","Euro area - 19 countries  (from 2015)","Indigenous production","Biogases","Terajoule","518,267.544",""
"2019","Euro area - 19 countries  (from 2015)","Indigenous production","Renewable municipal waste","Terajoule","314,325.450",""
"2019","Belgium","Indigenous production","Geothermal","Terajoule","125.600",""
"2019","Belgium","Indigenous production","Solar thermal","Terajoule","1,148.100",""
"2019","Belgium","Indigenous production","Primary solid biofuels","Terajoule","50,162.700",""
"2019","Belgium","Indigenous production","Biogases","Terajoule","9,708.300",""
"2019","Belgium","Indigenous production","Renewable municipal waste","Terajoule","15,862.900",""
"2019","Bulgaria","Indigenous production","Geothermal","Terajoule","1,470.000",""
"2019","Bulgaria","Indigenous production","Solar thermal","Terajoule","1,091.868",""
"2019","Bulgaria","Indigenous production","Primary solid biofuels","Terajoule","67,844.851",""
"2019","Bulgaria","Indigenous production","Biogases","Terajoule","2,133.311",""
"2019","Bulgaria","Indigenous production","Renewable municipal waste","Terajoule","2,472.375",""
"2019","Czechia","Indigenous production","Geothermal","Terajoule","0.000",""
"2019","Czechia","Indigenous production","Solar thermal","Terajoule","767.306",""
"2019","Czechia","Indigenous production","Primary solid biofuels","Terajoule","141,092.417",""
"2019","Czechia","Indigenous production","Biogases","Terajoule","24,331.895",""
"2019","Czechia","Indigenous production","Renewable municipal waste","Terajoule","3,825.481",""
"2019","Denmark","Indigenous production","Geothermal","Terajoule","68.497",""
"2019","Denmark","Indigenous production","Solar thermal","Terajoule","2,881.232",""
"2019","Denmark","Indigenous production","Primary solid biofuels","Terajoule","65,077.677",""
"2019","Denmark","Indigenous production","Biogases","Terajoule","16,604.853",""
"2019","Denmark","Indigenous production","Renewable municipal waste","Terajoule","18,651.714",""
"2019","Germany (until 1990 former territory of the FRG)","Indigenous production","Geothermal","Terajoule","13,955.000",""
"2019","Germany (until 1990 former territory of the FRG)","Indigenous production","Solar thermal","Terajoule","30,538.000",""
"2019","Germany (until 1990 former territory of the FRG)","Indigenous production","Primary solid biofuels","Terajoule","535,336.000",""
"2019","Germany (until 1990 former territory of the FRG)","Indigenous production","Biogases","Terajoule","316,085.000",""
"2019","Germany (until 1990 former territory of the FRG)","Indigenous production","Renewable municipal waste","Terajoule","129,419.000",""
