Year,Country,Country (Code),Attribute,Attribute (Code),Sector (NACE rev. 2),Sector (NACE rev. 2) (Code),Unit,Value
2016,Germany,DE,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,5000
2016,Germany,DE,Number of persons employed,V16110,Food,C10,Number of people employed,823085
2016,Germany,DE,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,903188
2016,Germany,DE,Number of persons employed,V16110,Forestry,A02,Number of people employed,41000
2016,Germany,DE,Number of persons employed,V16110,Leather,bC15,Number of people employed,8576.119809560318
2016,Germany,DE,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,3962.597575048113
2016,Germany,DE,Number of persons employed,V16110,Paper,bC17,Number of people employed,143236.37499999997
2016,Germany,DE,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,12046.030829076477
2016,Germany,DE,Number of persons employed,V16110,Tobacco,C12,Number of people employed,9996
2016,Germany,DE,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,41267300
2016,Germany,DE,Number of persons employed,V16110,Wood products,bC16,Number of people employed,131800.16464928744
2016,Germany,DE,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,207180.02144083288
2016,Germany,DE,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,75379.85679154543
2016,Germany,DE,Turnover,V12110,Agriculture,A01,Million euros,48121
2016,Germany,DE,Turnover,V12110,Beverage,C11,Million euros,21146.7
2016,Germany,DE,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,13235.540046642494
2016,Germany,DE,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,41098.42045671588
2016,Germany,DE,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,24620.198396047115
2016,Germany,DE,Turnover,V12110,Bio-based textile,bC13,Million euros,3385.1407587690214
2016,Germany,DE,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,7736.219530551641
2016,Germany,DE,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,2846.8160039177333
2016,Germany,DE,Turnover,V12110,Biodiesel,Biod,Million euros,1549.3044076267595
2016,Germany,DE,Turnover,V12110,Bioeconomy,bTOTC,Million euros,392127.8781191234
2016,Germany,DE,Turnover,V12110,Bioethanol,Bioeth,Million euros,576.3937105872927
2016,Germany,DE,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,445
2016,Germany,DE,Turnover,V12110,Food,C10,Million euros,170544.1
2016,Germany,DE,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,209652.6
2016,Germany,DE,Turnover,V12110,Forestry,A02,Million euros,6075
2016,Germany,DE,Turnover,V12110,Leather,bC15,Million euros,1504.262767864886
2016,Germany,DE,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,2125.698118214052
2016,Germany,DE,Turnover,V12110,Paper,bC17,Million euros,40582.424999999996
2016,Germany,DE,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,3242.682014026273
2016,Germany,DE,Turnover,V12110,Tobacco,C12,Million euros,17961.8
2016,Germany,DE,Turnover,V12110,Wood products,bC16,Million euros,24921.82772771553
2016,Germany,DE,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,36291.515013641896
2016,Germany,DE,Turnover,V12110,Wooden furniture,bC31,Million euros,11369.687285926364
2016,Germany,DE,Value added at factor cost,V12150,Agriculture,A01,Million euros,18060
2016,Germany,DE,Value added at factor cost,V12150,Beverage,C11,Million euros,5766.5
2016,Germany,DE,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,3511.1759469625845
2016,Germany,DE,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,12645.648366214094
2016,Germany,DE,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,8132.041125154181
2016,Germany,DE,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,1045.8275559721806
2016,Germany,DE,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,2102.9205863180728
2016,Germany,DE,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,669.4591070680068
2016,Germany,DE,Value added at factor cost,V12150,Biodiesel,Biod,Million euros,338.0773030696967
2016,Germany,DE,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,101036.65766811183
2016,Germany,DE,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,138.17783905173593
2016,Germany,DE,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,251
2016,Germany,DE,Value added at factor cost,V12150,Food,C10,Million euros,35541.3
2016,Germany,DE,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,43093.9
2016,Germany,DE,Value added at factor cost,V12150,Forestry,A02,Million euros,3575
2016,Germany,DE,Value added at factor cost,V12150,Leather,bC15,Million euros,387.63392327788563
2016,Germany,DE,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,476.25514212143264
2016,Germany,DE,Value added at factor cost,V12150,Paper,bC17,Million euros,10557.374999999998
2016,Germany,DE,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,1002.4312940973279
2016,Germany,DE,Value added at factor cost,V12150,Tobacco,C12,Million euros,1786.1
2016,Germany,DE,Value added at factor cost,V12150,Wood products,bC16,Million euros,6586.198442537966
2016,Germany,DE,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,10274.55857345823
2016,Germany,DE,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,3688.360130920263
2016,Greece,EL,Location Quotient,LQ_EU,Agriculture,A01,Ratio,2.455941253987105
2016,Greece,EL,Location Quotient,LQ_EU,Beverage,C11,Ratio,1.2137573483776134
2016,Greece,EL,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,0.4866795888157371
2016,Greece,EL,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,0.770352137692161
2016,Greece,EL,Location Quotient,LQ_EU,Bio-based electricity,bD3511,Ratio,0.24406967975649715
2016,Greece,EL,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,0.9888536308794387
2016,Greece,EL,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,0.740980131787631
2016,Greece,EL,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,0.7592238982670585
2016,Greece,EL,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,0.9667554467613418
2016,Greece,EL,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,1.463615228955429
2016,Greece,EL,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,1.8530657533666623
2016,Greece,EL,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,1.235031917125294
2016,Greece,EL,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,6.815405477944793
2016,Greece,EL,Location Quotient,LQ_EU,Food,C10,Ratio,1.4411409863169984
2016,Greece,EL,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,1.4312905938961333
2016,Greece,EL,Location Quotient,LQ_EU,Forestry,A02,Ratio,0.4435642136686199
2016,Greece,EL,Location Quotient,LQ_EU,Leather,bC15,Ratio,0.42333270555976166
2016,Greece,EL,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,1.3697087739190397
2016,Greece,EL,Location Quotient,LQ_EU,Paper,bC17,Ratio,0.6500434825185468
2016,Greece,EL,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.08508189644149125
2016,Greece,EL,Location Quotient,LQ_EU,Tobacco,C12,Ratio,2.6600004677151343
2016,Greece,EL,Location Quotient,LQ_EU,Wood products,bC16,Ratio,0.39413140691500814
2016,Greece,EL,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,0.4477285056061396
2016,Greece,EL,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,0.5380195551077762
2016,Greece,EL,Number of persons employed,V16110,Agriculture,A01,Number of people employed,436200
2016,Greece,EL,Number of persons employed,V16110,Beverage,C11,Number of people employed,8797
2016,Greece,EL,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,760.1795069468519
2016,Greece,EL,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,5740.789073684453
2016,Greece,EL,Number of persons employed,V16110,Bio-based electricity,bD3511,Number of people employed,102.0240791646487
2016,Greece,EL,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,4901.1614923215775
2016,Greece,EL,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,2697.4480236360673
2016,Greece,EL,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,10104.46888870282
2016,Greece,EL,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,5895.645865066753
2016,Greece,EL,Number of persons employed,V16110,Biodiesel,Biod,Number of people employed,353.52651426328816
2016,Greece,EL,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,614197.9368547356
2016,Greece,EL,Number of persons employed,V16110,Bioethanol,Bioeth,Number of people employed,208.00593516320038
2016,Greece,EL,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,21360
2016,Greece,EL,Number of persons employed,V16110,Food,C10,Number of people employed,105979
2016,Greece,EL,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,116621
2016,Greece,EL,Number of persons employed,V16110,Forestry,A02,Number of people employed,4260
2016,Greece,EL,Number of persons employed,V16110,Leather,bC15,Number of people employed,1511.3750000000002
2016,Greece,EL,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,561.5324494264885
2016,Greece,EL,Number of persons employed,V16110,Paper,bC17,Number of people employed,7132.25
2016,Greece,EL,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,79.4480744160241
2016,Greece,EL,Number of persons employed,V16110,Tobacco,C12,Number of people employed,1845
2016,Greece,EL,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,3673600
2016,Greece,EL,Number of persons employed,V16110,Wood products,bC16,Number of people employed,6692.689322489779
2016,Greece,EL,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,12115.872363757244
2016,Greece,EL,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,5423.183041267464
2016,Greece,EL,Turnover,V12110,Agriculture,A01,Million euros,11204.6
2016,Greece,EL,Turnover,V12110,Beverage,C11,Million euros,1858.6
2016,Greece,EL,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,129.50820355350817
2016,Greece,EL,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,1282.2514284647614
2016,Greece,EL,Turnover,V12110,Bio-based electricity,bD3511,Million euros,52.593808251543706
2016,Greece,EL,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,1143.6546958134893
2016,Greece,EL,Turnover,V12110,Bio-based textile,bC13,Million euros,197.9240474551902
2016,Greece,EL,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,637.3815042217632
2016,Greece,EL,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,337.657456766573
2016,Greece,EL,Turnover,V12110,Biodiesel,Biod,Million euros,117.89531332478089
2016,Greece,EL,Turnover,V12110,Bioeconomy,bTOTC,Million euros,31664.150977960562
2016,Greece,EL,Turnover,V12110,Bioethanol,Bioeth,Million euros,64.03319964827934
2016,Greece,EL,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,1040.4
2016,Greece,EL,Turnover,V12110,Food,C10,Million euros,12806.7
2016,Greece,EL,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,15319.6
2016,Greece,EL,Turnover,V12110,Forestry,A02,Million euros,85.3
2016,Greece,EL,Turnover,V12110,Leather,bC15,Million euros,101.80000000000001
2016,Greece,EL,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,181.9285129730602
2016,Greece,EL,Turnover,V12110,Paper,bC17,Million euros,1267.4500000000003
2016,Greece,EL,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,9.088529097764003
2016,Greece,EL,Turnover,V12110,Tobacco,C12,Million euros,654.3
2016,Greece,EL,Turnover,V12110,Wood products,bC16,Million euros,368.0851241458242
2016,Greece,EL,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,592.6457240494301
2016,Greece,EL,Turnover,V12110,Wooden furniture,bC31,Million euros,224.56059990360586
2016,Greece,EL,Value added at factor cost,V12150,Agriculture,A01,Million euros,5568.3
2016,Greece,EL,Value added at factor cost,V12150,Beverage,C11,Million euros,481.8
2016,Greece,EL,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,36.854862301969945
2016,Greece,EL,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,349.42185478955014
2016,Greece,EL,Value added at factor cost,V12150,Bio-based electricity,bD3511,Million euros,17.691125444049263
2016,Greece,EL,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,310.8012690669122
2016,Greece,EL,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,47.24550704405637
2016,Greece,EL,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,135.0006669516054
2016,Greece,EL,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,63.642659907549046
2016,Greece,EL,Value added at factor cost,V12150,Biodiesel,Biod,Million euros,21.402901709062657
2016,Greece,EL,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,10543.765245483977
2016,Greece,EL,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,15.022650872897806
2016,Greece,EL,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,679
2016,Greece,EL,Value added at factor cost,V12150,Food,C10,Million euros,2531.3
2016,Greece,EL,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,3270.7000000000003
2016,Greece,EL,Value added at factor cost,V12150,Forestry,A02,Million euros,66.1
2016,Greece,EL,Value added at factor cost,V12150,Leather,bC15,Million euros,24.1125
2016,Greece,EL,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,36.42555258196046
2016,Greece,EL,Value added at factor cost,V12150,Paper,bC17,Million euros,302.3375
2016,Greece,EL,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,1.7657234206679882
2016,Greece,EL,Value added at factor cost,V12150,Tobacco,C12,Million euros,257.6
2016,Greece,EL,Value added at factor cost,V12150,Wood products,bC16,Million euros,66.99688860016467
2016,Greece,EL,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,118.78854571681049
2016,Greece,EL,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,51.791657116645816
2016,Hungary,HU,Location Quotient,LQ_EU,Agriculture,A01,Ratio,0.7950953822143589
2016,Hungary,HU,Location Quotient,LQ_EU,Beverage,C11,Ratio,1.5098913587137943
2016,Hungary,HU,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,0.3654132758782708
2016,Hungary,HU,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,1.3273986352659506
2016,Hungary,HU,Location Quotient,LQ_EU,Bio-based electricity,bD3511,Ratio,0.8839020562720235
2016,Hungary,HU,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,1.5534196082947782
2016,Hungary,HU,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,1.0207361866278484
2016,Hungary,HU,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,1.076861454416748
2016,Hungary,HU,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,1.088948258663617
2016,Hungary,HU,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,1.2222622427436474
2016,Hungary,HU,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,0.9388194777000303
2016,Hungary,HU,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,1.0176370799975187
2016,Hungary,HU,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,0.33670019037642807
2016,Hungary,HU,Location Quotient,LQ_EU,Food,C10,Ratio,1.0596427776680732
2016,Hungary,HU,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,1.1042246700058447
2016,Hungary,HU,Location Quotient,LQ_EU,Forestry,A02,Ratio,1.7870108042997486
2016,Hungary,HU,Location Quotient,LQ_EU,Leather,bC15,Ratio,1.1134442448445525
2016,Hungary,HU,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,1.1381982597219442
2016,Hungary,HU,Location Quotient,LQ_EU,Paper,bC17,Ratio,1.1231293976901089
2016,Hungary,HU,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,1.7368526349232223
2016,Hungary,HU,Location Quotient,LQ_EU,Tobacco,C12,Ratio,1.5919740520202892
2016,Hungary,HU,Location Quotient,LQ_EU,Wood products,bC16,Ratio,0.9128945806188736
2016,Hungary,HU,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,0.9010072170210688
2016,Hungary,HU,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,0.8809814588874305
2016,Hungary,HU,Number of persons employed,V16110,Agriculture,A01,Number of people employed,167280
2016,Hungary,HU,Number of persons employed,V16110,Beverage,C11,Number of people employed,12963
2016,Hungary,HU,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,676.1054684549606
2016,Hungary,HU,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,11717.656614959089
2016,Hungary,HU,Number of persons employed,V16110,Bio-based electricity,bD3511,Number of people employed,437.6733450829691
2016,Hungary,HU,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,9120.378973060917
2016,Hungary,HU,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,4401.666506892761
2016,Hungary,HU,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,16976.984598922027
2016,Hungary,HU,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,7866.455815468509
2016,Hungary,HU,Number of persons employed,V16110,Biodiesel,Biod,Number of people employed,349.71685911108216
2016,Hungary,HU,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,368601.17593976017
2016,Hungary,HU,Number of persons employed,V16110,Bioethanol,Bioeth,Number of people employed,203.02408912438227
2016,Hungary,HU,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,1250
2016,Hungary,HU,Number of persons employed,V16110,Food,C10,Number of people employed,92306
2016,Hungary,HU,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,106577
2016,Hungary,HU,Number of persons employed,V16110,Forestry,A02,Number of people employed,20330
2016,Hungary,HU,Number of persons employed,V16110,Leather,bC15,Number of people employed,4708.862276560756
2016,Hungary,HU,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,552.7409482354644
2016,Hungary,HU,Number of persons employed,V16110,Paper,bC17,Number of people employed,14597.249999999998
2016,Hungary,HU,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,1921.1721734432124
2016,Hungary,HU,Number of persons employed,V16110,Tobacco,C12,Number of people employed,1308
2016,Hungary,HU,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,4351600
2016,Hungary,HU,Number of persons employed,V16110,Wood products,bC16,Number of people employed,18362.734388802513
2016,Hungary,HU,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,28881.87043256068
2016,Hungary,HU,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,10519.136043758168
2016,Hungary,HU,Turnover,V12110,Agriculture,A01,Million euros,9485.8
2016,Hungary,HU,Turnover,V12110,Beverage,C11,Million euros,1879.8
2016,Hungary,HU,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,128.2185720203179
2016,Hungary,HU,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,2198.464738508712
2016,Hungary,HU,Turnover,V12110,Bio-based electricity,bD3511,Million euros,110.9640228054219
2016,Hungary,HU,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,1616.499372040759
2016,Hungary,HU,Turnover,V12110,Bio-based textile,bC13,Million euros,160.37281736006153
2016,Hungary,HU,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,550.9757996824383
2016,Hungary,HU,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,129.40415086052155
2016,Hungary,HU,Turnover,V12110,Biodiesel,Biod,Million euros,148.64600703151416
2016,Hungary,HU,Turnover,V12110,Bioeconomy,bTOTC,Million euros,28442.680680648187
2016,Hungary,HU,Turnover,V12110,Bioethanol,Bioeth,Million euros,86.5887274956257
2016,Hungary,HU,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,39.7
2016,Hungary,HU,Turnover,V12110,Food,C10,Million euros,9809.6
2016,Hungary,HU,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,12221.4
2016,Hungary,HU,Turnover,V12110,Forestry,A02,Million euros,502.3
2016,Hungary,HU,Turnover,V12110,Leather,bC15,Million euros,261.1988314618552
2016,Hungary,HU,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,235.23473452713986
2016,Hungary,HU,Turnover,V12110,Paper,bC17,Million euros,1643.9624999999999
2016,Hungary,HU,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,453.74679444763495
2016,Hungary,HU,Turnover,V12110,Tobacco,C12,Million euros,532
2016,Hungary,HU,Turnover,V12110,Wood products,bC16,Million euros,1005.9787138050754
2016,Hungary,HU,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,1453.8788851244753
2016,Hungary,HU,Turnover,V12110,Wooden furniture,bC31,Million euros,447.90017131939993
2016,Hungary,HU,Value added at factor cost,V12150,Agriculture,A01,Million euros,4271.8
2016,Hungary,HU,Value added at factor cost,V12150,Beverage,C11,Million euros,340.5
2016,Hungary,HU,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,26.26192309222496
2016,Hungary,HU,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,771.5851888780084
2016,Hungary,HU,Value added at factor cost,V12150,Bio-based electricity,bD3511,Million euros,48.368599266269534
2016,Hungary,HU,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,616.0328857034874
2016,Hungary,HU,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,39.67594330887992
2016,Hungary,HU,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,168.1919265347367
2016,Hungary,HU,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,62.79347781863008
2016,Hungary,HU,Value added at factor cost,V12150,Biodiesel,Biod,Million euros,20.852276272230878
2016,Hungary,HU,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,8458.148557937096
2016,Hungary,HU,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,19.862872224643173
2016,Hungary,HU,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,14.7
2016,Hungary,HU,Value added at factor cost,V12150,Food,C10,Million euros,1786.5
2016,Hungary,HU,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,2169.1
2016,Hungary,HU,Value added at factor cost,V12150,Forestry,A02,Million euros,235.4
2016,Hungary,HU,Value added at factor cost,V12150,Leather,bC15,Million euros,65.72250540722669
2016,Hungary,HU,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,40.71514849687405
2016,Hungary,HU,Value added at factor cost,V12150,Paper,bC17,Million euros,381.2249999999999
2016,Hungary,HU,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,129.29038008229605
2016,Hungary,HU,Value added at factor cost,V12150,Tobacco,C12,Million euros,42.1
2016,Hungary,HU,Value added at factor cost,V12150,Wood products,bC16,Million euros,232.0548377761833
2016,Hungary,HU,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,357.0626947612052
2016,Hungary,HU,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,125.00785698502192
2016,Ireland,IE,Location Quotient,LQ_EU,Agriculture,A01,Ratio,1.0482411479444802
2016,Ireland,IE,Location Quotient,LQ_EU,Beverage,C11,Ratio,0.9425500033323626
2016,Ireland,IE,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,0.2702371309799943
2016,Ireland,IE,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,1.31917775967101
2016,Ireland,IE,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,1.8645753776528198
2016,Ireland,IE,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,0.212328363831379
2016,Ireland,IE,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,0.11492731075307633
2016,Ireland,IE,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,0.11400180774670496
2016,Ireland,IE,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,0
2016,Ireland,IE,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,0.9382639743952647
2016,Ireland,IE,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,0
2016,Ireland,IE,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,1.489785245766061
2016,Ireland,IE,Location Quotient,LQ_EU,Food,C10,Ratio,1.1120259326665576
2016,Ireland,IE,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,1.0874844692314372
2016,Ireland,IE,Location Quotient,LQ_EU,Forestry,A02,Ratio,0.49871866755642813
2016,Ireland,IE,Location Quotient,LQ_EU,Leather,bC15,Ratio,0.01719207861535751
2016,Ireland,IE,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,0
2016,Ireland,IE,Location Quotient,LQ_EU,Paper,bC17,Ratio,0.4415262022986992
2016,Ireland,IE,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.17887307307135614
2016,Ireland,IE,Location Quotient,LQ_EU,Wood products,bC16,Ratio,0.44947757784901315
2016,Ireland,IE,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,0.3894088481431727
2016,Ireland,IE,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,0.2882155227614038
2016,Ireland,IE,Number of persons employed,V16110,Agriculture,A01,Number of people employed,108060
2016,Ireland,IE,Number of persons employed,V16110,Beverage,C11,Number of people employed,3965
2016,Ireland,IE,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,244.9932502023224
2016,Ireland,IE,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,5705.867624456979
2016,Ireland,IE,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,5363.928963511155
2016,Ireland,IE,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,448.632371916734
2016,Ireland,IE,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,887.7750555806826
2016,Ireland,IE,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,403.5176836639487
